"","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020"
"1601",0,0,1,0,1,1,1,1,0,1,4,4,4,4,4,3,4,4,3,2
"1602",0,0,0,0,0,1,1,1,0,1,1,2,4,2,3,4,3,1,3,3
"1603",0,0,0,1,1,1,0,1,0,1,3,4,4,3,3,2,1,3,2,1
"1604",0,0,0,0,1,1,0,0,0,1,3,4,2,2,3,1,3,3,3,2
"1605",0,0,0,0,0,1,0,1,0,0,2,4,4,4,3,2,2,4,3,4
"1606",0,0,0,0,0,0,1,1,0,1,3,4,4,4,3,4,4,4,2,0
"1607",0,0,1,1,1,1,1,1,1,1,1,4,4,2,1,4,2,3,1,1
"1608",0,0,1,0,1,1,1,1,0,1,4,3,4,4,3,4,4,4,4,3
"1609",0,0,0,1,0,0,1,0,0,0,3,2,4,3,3,4,2,3,2,1
"1610",0,0,1,0,1,0,1,0,0,1,3,4,4,3,1,3,3,4,4,3
"1611",0,0,1,1,1,0,1,0,0,1,4,2,4,3,3,4,3,4,4,3
"1612",1,1,1,1,0,1,1,0,0,1,3,4,4,4,3,2,3,3,1,0
"1613",0,0,0,0,0,0,1,1,1,1,4,4,4,4,4,3,1,4,1,3
"1614",0,0,1,0,0,0,0,0,0,1,3,3,2,3,1,2,3,3,4,0
"1615",0,0,1,0,1,0,1,1,0,1,4,4,4,3,4,1,4,4,4,2
"1616",0,0,1,1,0,1,1,0,1,0,3,4,4,4,4,3,2,3,2,2
"1617",1,0,0,0,0,0,1,0,1,0,3,3,1,4,1,3,3,2,2,1
"1618",0,0,0,0,1,0,0,1,0,0,3,2,2,2,3,3,4,4,1,0
"1619",0,0,0,0,0,0,0,1,0,0,1,2,2,3,3,1,1,0,3,3
"1620",0,0,0,0,1,1,1,0,0,1,4,2,4,2,4,4,4,4,4,2
"1621",1,0,0,0,0,1,1,0,0,0,1,2,2,4,1,2,4,2,1,3
"1622",0,0,0,0,1,1,1,1,0,0,1,4,4,4,3,4,3,2,1,0
"1623",1,0,0,1,1,1,1,0,0,0,4,2,4,4,4,3,4,4,4,4
"1624",0,0,0,0,1,0,0,0,1,0,3,3,2,1,2,3,1,4,2,3
"1625",0,0,1,1,1,1,1,1,0,1,4,4,4,4,4,4,3,4,1,2
"1626",1,0,0,1,1,1,1,1,0,1,1,4,4,2,3,2,3,2,1,1
"1627",0,1,0,0,0,1,1,0,0,1,4,4,4,4,4,4,2,3,4,1
"1628",0,0,0,1,1,1,1,1,1,0,2,4,2,3,4,4,3,3,0,2
"1629",0,0,1,1,0,0,0,0,0,0,1,4,4,2,1,4,3,3,1,2
"1630",1,0,0,1,1,1,1,0,1,1,3,4,4,4,4,4,4,4,4,4
"1631",0,1,0,0,0,1,1,0,0,0,3,3,4,3,2,2,3,3,1,3
"1632",0,0,0,0,0,1,1,0,1,0,3,4,2,1,1,1,1,1,3,2
"1633",0,0,0,0,1,0,1,1,0,1,1,1,4,3,1,3,3,2,1,3
"1634",0,0,0,1,0,1,1,1,1,1,3,4,2,4,3,4,2,3,1,2
"1635",0,0,1,0,0,1,1,1,1,1,4,3,4,4,4,4,4,4,4,4
"1636",0,0,0,0,0,1,1,1,0,1,3,4,2,1,3,3,2,2,2,3
"1637",0,0,1,0,1,1,1,0,0,1,4,4,4,4,4,4,4,4,4,1
"1638",0,0,0,0,1,1,1,1,1,0,3,2,2,3,3,4,3,3,1,3
"1639",0,0,0,0,0,1,1,1,0,1,1,1,2,2,1,1,3,2,1,3
"1640",0,0,0,0,0,0,0,0,0,0,3,2,2,1,3,2,2,3,3,3
"1641",1,0,1,0,1,1,0,0,0,0,3,4,2,3,4,4,2,1,2,0
"1642",0,0,1,1,1,1,1,0,0,1,3,2,4,3,4,3,4,3,4,3
"1643",0,0,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,4,3
"1644",0,0,1,1,0,0,1,1,1,0,4,4,4,3,4,3,3,3,3,4
"1645",0,0,0,0,0,0,0,1,0,0,3,3,3,2,1,3,2,1,0,3
"1646",0,0,0,0,1,1,0,0,0,0,3,2,2,3,1,2,2,1,3,3
"1647",0,0,1,0,1,1,1,0,1,1,3,2,4,3,1,4,3,3,4,2
"1648",0,0,0,0,0,0,0,1,0,0,2,4,2,4,3,3,3,4,2,2
"1649",1,0,0,0,1,1,1,0,0,0,3,2,4,4,4,1,3,4,3,4
"1650",1,0,1,0,1,1,1,0,0,0,3,4,4,3,3,3,1,0,2,3
"1651",0,0,0,0,1,1,1,1,0,0,3,4,4,4,3,4,4,4,4,4
"1652",1,0,1,1,0,1,0,1,0,1,3,4,4,2,1,2,3,3,1,1
"1653",0,0,0,1,0,1,1,0,0,0,1,4,4,2,1,4,3,0,1,1
"1654",0,0,0,1,0,1,0,1,0,0,1,2,2,3,3,1,4,2,2,3
"1655",1,0,0,0,1,1,0,0,0,0,3,3,4,3,3,1,2,4,3,2
"1656",0,0,0,1,0,0,1,1,0,0,3,2,2,2,3,1,2,2,1,2
"1657",0,0,0,0,0,1,0,0,0,0,3,1,2,2,1,3,3,1,3,1
"1658",0,0,0,0,1,1,0,0,0,1,1,2,2,3,1,2,4,1,1,3
"1659",0,0,0,0,1,1,0,1,0,0,3,4,4,2,4,2,3,1,2,1
"1660",0,0,0,0,0,0,1,1,1,1,3,2,4,3,3,3,3,3,4,4
"1661",0,1,0,0,0,0,1,1,0,0,3,3,2,2,3,4,1,2,2,3
"1662",0,0,0,1,0,0,1,0,0,0,1,2,2,2,1,4,2,2,1,3
"1663",1,0,0,0,1,1,1,0,0,1,3,4,4,4,4,4,2,3,1,2
"1664",0,0,1,1,1,1,1,0,0,1,3,4,4,4,3,2,3,3,3,2
"1665",1,0,1,1,1,1,1,1,0,1,3,4,4,4,4,4,4,4,4,2
"1666",0,0,1,0,1,1,1,0,0,1,3,4,4,4,4,2,2,3,3,3
"1667",0,0,0,0,1,0,1,0,0,0,3,2,4,2,1,4,2,1,3,2
"1668",1,0,0,0,0,1,0,0,0,1,4,3,4,3,4,2,2,3,4,1
"1669",1,0,0,1,1,0,1,1,0,1,3,4,4,4,3,4,4,4,1,2
"1670",1,1,0,0,1,1,1,1,0,1,4,4,4,4,4,4,4,3,1,0
"1671",1,0,1,0,1,0,1,0,0,0,1,2,2,3,4,2,1,3,3,2
"1672",1,0,0,0,0,1,1,0,0,1,4,4,4,4,4,4,4,4,1,3
"1673",0,0,1,1,1,1,1,1,0,1,3,4,4,4,4,4,4,4,1,2
"1674",1,0,0,0,0,1,1,1,0,0,1,2,4,3,4,4,4,1,4,3
"1675",0,0,1,0,1,1,1,1,0,1,4,2,4,4,4,4,3,4,4,4
"1676",0,0,0,1,0,1,1,0,0,1,3,4,4,3,1,4,1,4,3,3
"1677",1,0,0,0,0,0,1,0,0,0,1,2,4,2,2,2,1,1,2,3
"1678",0,0,0,1,0,0,1,1,0,1,1,2,2,4,3,2,3,0,1,3
"1679",0,0,0,1,1,1,1,1,0,0,3,4,4,3,3,4,2,2,1,1
"1680",1,0,0,0,0,0,0,0,0,0,2,2,2,3,1,3,2,3,1,0
"1681",1,0,0,1,1,1,0,0,0,0,1,3,2,2,3,3,2,2,1,2
"1682",1,0,0,1,0,1,1,0,1,1,1,4,2,4,2,2,3,3,2,3
"1683",0,0,1,0,0,1,1,0,0,1,1,2,4,1,4,1,3,2,2,1
"1684",0,0,0,1,1,1,1,1,1,1,3,4,4,4,3,4,3,4,3,3
"1685",0,0,1,0,0,0,1,0,0,0,3,4,4,4,3,2,1,4,1,3
"1686",0,0,0,0,0,0,1,0,0,1,1,1,4,2,3,3,2,2,2,3
"1687",0,0,0,1,1,0,1,0,1,0,1,4,2,1,1,2,4,3,2,3
"1688",0,0,1,0,0,1,1,1,0,1,3,2,4,3,4,4,4,4,3,2
"1689",0,0,0,1,0,1,0,0,0,1,3,4,4,4,4,1,3,1,1,1
"1690",0,0,0,0,0,0,1,0,0,1,3,3,4,4,3,3,4,4,3,1
"1691",1,0,1,0,0,0,1,1,0,1,4,4,4,4,4,2,3,2,1,3
"1692",1,0,0,0,0,0,1,0,0,1,1,4,2,4,4,2,3,3,3,1
"1693",1,0,1,1,0,1,0,0,0,0,3,4,4,2,1,4,4,4,4,2
"1694",0,0,0,1,1,1,0,0,0,0,1,4,2,4,1,3,1,4,1,2
"1695",0,0,0,1,0,0,0,0,0,0,3,4,2,3,1,4,3,3,1,3
"1696",0,0,1,0,1,1,1,1,0,0,3,4,4,4,3,4,4,4,3,3
"1697",0,0,1,0,1,1,1,0,0,1,3,1,4,4,4,4,4,4,3,3
"1698",0,0,0,0,0,1,1,1,0,1,1,2,4,4,4,2,4,1,1,2
"1699",1,0,0,0,0,1,1,0,1,0,3,4,4,3,3,2,3,3,4,2
"1700",0,0,1,0,1,1,0,0,0,0,4,2,4,4,1,2,3,3,3,3
"1701",0,0,0,1,0,1,1,0,0,1,3,4,2,4,3,2,2,3,3,0
"1702",0,0,0,1,0,1,0,0,0,0,3,3,4,3,3,2,1,4,3,2
"1703",0,0,1,1,0,0,1,0,0,1,3,4,4,3,4,4,4,4,4,4
"1704",0,0,0,1,0,1,1,1,0,1,3,4,2,3,3,3,2,3,1,3
"1705",1,0,0,0,1,1,1,1,1,0,3,2,2,2,3,2,2,2,3,3
"1706",0,0,0,1,0,1,1,0,0,1,3,4,4,4,4,4,3,3,1,0
"1707",0,0,0,0,0,1,1,0,0,0,3,4,2,3,3,2,2,3,3,4
"1708",1,0,0,0,1,1,1,1,0,1,3,4,4,4,4,2,4,4,4,3
"1709",1,0,0,0,1,1,1,0,1,0,3,4,4,3,3,2,3,3,1,0
"1710",0,0,0,0,1,0,1,1,1,1,3,4,4,3,4,4,3,4,3,3
"1711",1,0,0,0,1,1,1,0,0,1,4,3,4,3,1,1,2,4,3,1
"1712",1,0,0,1,1,1,1,1,0,0,3,4,4,2,3,4,2,4,3,3
"1713",0,0,1,0,0,1,0,0,0,0,3,4,4,4,3,2,0,3,1,3
"1714",0,0,0,0,0,0,1,0,1,1,1,2,2,2,4,2,3,2,3,3
"1715",0,0,0,0,0,1,1,0,0,0,3,2,4,3,3,2,3,3,2,4
"1716",1,0,1,1,0,1,1,1,0,1,3,4,4,4,4,4,3,3,3,4
"1717",1,0,0,0,1,1,1,1,0,1,3,2,4,4,4,3,2,2,4,1
"1718",0,0,0,0,1,0,1,0,1,0,1,2,2,2,1,3,2,3,1,3
"1719",0,0,1,1,0,1,1,0,0,0,3,2,2,3,1,3,4,1,3,2
"1720",0,0,0,0,0,1,1,1,1,0,4,4,4,2,3,2,4,3,3,0
"1721",0,0,1,0,1,0,1,1,0,1,3,2,4,2,4,3,2,3,2,3
"1722",1,0,1,0,1,1,1,1,0,0,3,4,4,3,4,4,3,4,4,3
"1723",0,0,1,0,1,1,1,1,0,0,4,3,4,4,4,4,2,4,2,4
"1724",0,0,1,1,1,1,1,1,0,1,4,2,4,4,4,4,4,4,3,4
"1725",1,0,0,1,1,0,0,1,1,1,3,4,4,2,3,4,2,4,3,3
"1726",1,0,0,0,0,0,1,1,0,1,1,4,2,4,2,2,2,3,3,1
"1727",0,0,0,1,1,1,1,1,1,0,3,4,4,3,4,4,3,3,1,1
"1728",1,0,0,0,0,1,1,1,0,1,2,3,4,3,4,3,2,2,4,4
"1729",1,0,1,1,1,1,1,1,0,0,1,4,4,3,3,1,3,2,1,1
"1730",1,0,0,0,1,1,1,1,0,0,1,2,4,4,4,4,2,4,2,4
"1731",0,1,0,0,1,0,1,1,0,0,1,2,2,0,3,4,3,2,3,3
"1732",0,0,1,0,0,1,1,0,0,1,3,4,4,3,4,1,4,2,3,3
"1733",0,0,0,1,1,1,0,0,0,0,2,4,4,2,3,3,3,1,2,3
"1734",0,0,0,1,1,1,1,0,1,0,3,2,4,3,1,2,4,2,1,3
"1735",0,1,0,0,0,0,1,1,0,1,4,4,4,3,1,4,4,3,4,3
"1736",1,0,1,1,0,1,1,0,0,1,4,4,4,3,4,4,3,4,4,3
"1737",1,1,0,1,1,1,0,1,0,1,4,4,4,3,4,4,4,4,4,4
"1738",0,0,0,0,1,0,0,0,0,0,2,2,2,0,3,2,2,1,2,2
"1739",1,0,0,0,1,0,1,1,0,1,3,2,2,2,4,2,2,3,3,0
"1740",1,0,0,1,0,1,1,1,0,1,3,4,4,3,1,4,4,4,1,1
"1741",0,0,1,0,1,1,1,0,0,1,3,4,4,3,3,4,3,4,3,4
"1742",0,0,0,0,1,1,1,0,0,0,1,1,4,3,4,1,2,3,2,4
"1743",1,0,1,0,1,1,1,1,1,1,3,4,4,3,3,4,4,4,3,4
"1744",0,0,0,0,1,0,0,0,1,0,1,4,4,4,3,1,2,2,0,2
"1745",0,0,0,0,0,1,1,0,0,0,4,4,4,4,4,4,2,2,4,4
"1746",0,0,0,0,0,1,0,1,0,0,3,2,2,1,3,2,3,3,1,1
"1747",0,0,0,1,1,1,0,0,1,0,3,4,4,3,4,2,3,3,3,2
"1748",0,0,1,0,1,1,1,0,0,1,1,2,2,2,1,2,3,3,1,2
"1749",0,0,0,0,1,0,1,1,1,0,3,2,4,4,1,2,4,2,1,1
"1750",1,0,1,0,1,1,1,0,1,1,3,4,4,4,4,4,4,2,2,2
"1751",0,0,1,0,1,0,1,1,0,0,3,4,2,2,4,3,3,2,2,3
"1752",0,0,0,0,0,0,1,0,0,1,3,2,2,1,3,2,1,3,1,0
"1753",1,0,0,0,1,1,1,1,0,1,3,2,4,4,4,2,2,4,4,4
"1754",0,0,0,0,1,1,1,0,0,1,3,2,2,1,4,4,4,1,3,1
"1755",0,0,0,0,0,0,1,1,0,1,3,2,4,2,4,2,2,2,3,2
"1756",0,0,0,0,1,1,1,0,1,0,2,4,2,1,1,1,2,2,3,1
"1757",0,0,0,1,0,0,1,0,0,0,1,2,2,4,1,3,3,3,1,2
"1758",1,0,1,0,1,1,1,1,0,1,4,4,4,4,4,4,2,4,4,4
"1759",0,0,1,0,0,1,1,1,0,1,4,2,4,3,4,4,3,4,4,4
"1760",0,0,1,0,0,1,1,1,0,0,3,4,4,3,4,4,4,4,4,3
"1761",1,0,0,0,1,0,0,1,0,0,3,4,2,1,1,3,1,2,1,2
"1762",0,0,0,0,0,1,0,0,0,0,3,1,2,2,1,2,4,4,2,3
"1763",0,0,0,0,0,0,0,0,0,1,3,2,4,1,3,3,1,3,2,1
"1764",0,0,1,1,1,1,1,1,0,1,1,4,4,4,3,4,3,4,1,2
"1765",0,0,1,0,1,1,1,1,0,1,4,4,4,3,4,4,4,4,3,4
"1766",0,0,0,0,0,1,1,0,0,0,3,1,2,1,1,3,2,2,1,3
"1767",0,0,0,1,1,0,1,1,0,1,3,4,4,3,3,2,3,4,3,3
"1768",0,0,0,1,1,0,1,0,0,0,1,2,2,1,1,2,3,3,3,0
"1769",0,0,1,1,0,0,1,0,0,1,4,4,4,2,4,4,4,2,4,4
"1770",1,0,1,0,1,1,1,0,0,1,2,4,4,3,3,1,2,4,0,1
"1771",0,0,1,1,0,0,1,0,0,1,3,2,4,3,3,2,4,0,1,1
"1772",0,0,1,0,0,1,1,0,0,0,1,4,4,3,4,3,3,4,2,0
"1773",0,0,1,0,0,0,1,1,0,1,3,4,4,4,3,2,3,3,3,2
"1774",0,0,1,1,0,1,1,0,0,1,1,4,4,3,3,2,2,2,1,3
"1775",0,0,1,1,0,1,1,0,0,1,4,4,4,4,4,2,1,2,1,4
"1776",1,0,1,0,1,1,1,1,1,1,4,4,4,4,4,3,4,4,2,3
"1777",0,0,1,0,0,1,1,1,0,1,4,4,4,3,4,2,4,3,3,2
"1778",0,0,0,0,1,1,1,0,1,0,3,4,2,1,3,2,3,1,4,1
"1779",0,0,1,0,0,1,1,0,0,1,3,2,4,4,4,2,4,3,3,2
"1780",0,0,0,0,0,0,1,0,0,1,1,4,2,2,3,2,2,3,2,2
"1781",0,0,0,0,0,1,1,0,0,1,1,4,2,1,3,3,2,2,1,1
"1782",0,0,0,1,0,1,0,1,0,1,2,4,4,3,3,2,4,3,0,3
"1783",1,0,1,0,1,0,1,0,0,1,1,4,2,3,3,2,3,3,2,2
"1784",0,0,1,0,1,1,1,1,0,0,3,4,4,2,3,4,4,2,2,2
"1785",0,0,1,0,1,1,1,1,0,1,3,4,4,4,3,4,3,4,3,2
"1786",1,1,0,1,0,0,1,0,1,1,3,4,2,3,4,4,2,4,3,3
"1787",1,1,1,1,0,1,1,1,1,0,3,4,4,4,4,2,3,3,2,4
"1788",0,0,0,0,1,0,1,1,0,0,3,2,2,3,3,2,3,0,1,1
"1789",0,0,1,1,0,1,1,1,0,1,3,2,4,4,4,2,4,4,3,3
"1790",0,0,0,1,0,1,1,1,1,1,3,3,4,2,1,1,1,3,2,3
"1791",0,0,1,1,1,0,1,0,0,0,1,4,4,3,3,2,4,4,1,2
"1792",0,0,1,0,1,0,0,0,0,0,1,2,4,3,3,4,2,3,4,1
"1793",1,0,1,0,1,1,1,0,0,0,3,3,2,1,1,2,3,4,3,1
"1794",0,1,0,0,1,0,1,0,0,0,3,1,2,1,4,2,2,2,3,3
"1795",0,0,1,0,0,1,1,0,0,1,4,4,4,3,4,3,4,4,4,4
"1796",0,0,1,1,0,0,0,0,0,0,3,2,4,1,3,2,4,4,4,0
"1797",0,0,0,1,0,1,1,1,1,0,1,4,4,3,3,4,4,4,3,3
"1798",0,0,1,1,1,1,1,1,0,1,3,4,4,3,1,4,4,4,1,2
"1799",1,1,1,0,1,0,0,0,0,0,4,4,4,4,4,3,1,3,4,4
"1800",0,0,1,1,1,1,1,1,0,1,4,2,4,4,3,4,4,4,4,4
"1801",0,0,1,0,0,0,1,0,0,1,3,2,4,4,4,4,4,3,4,3
"1802",0,0,0,0,0,1,1,1,0,1,3,1,4,2,1,2,1,1,0,3
"1803",0,1,0,1,1,1,1,0,0,1,3,4,4,4,4,3,4,4,4,3
"1804",0,0,0,0,0,1,1,0,0,0,3,2,4,4,3,2,3,1,3,0
"1805",0,0,0,1,0,1,1,0,0,1,3,2,4,3,3,2,2,1,1,3
"1806",0,0,0,1,0,1,1,1,0,1,3,4,4,3,3,4,2,4,1,2
"1807",1,0,1,1,0,1,1,1,0,1,3,4,4,4,4,2,0,4,2,3
"1808",0,0,0,0,0,1,0,0,0,0,1,4,2,1,1,4,2,2,2,1
"1809",1,0,1,1,1,1,1,0,0,1,3,4,4,3,3,4,4,4,2,3
"1810",0,0,1,1,0,1,1,0,0,1,2,2,4,4,3,2,3,3,3,1
"1811",0,0,1,0,1,1,1,1,1,0,3,4,4,4,3,4,4,4,4,1
"1812",0,0,1,0,0,1,1,1,0,1,4,4,4,3,4,2,4,3,1,0
"1813",0,0,1,0,1,0,1,1,1,1,3,2,4,3,2,4,2,3,4,4
"1814",0,0,0,0,1,0,1,0,1,1,3,4,2,3,4,2,2,3,2,3
"1815",0,0,1,0,0,1,1,1,0,1,3,4,4,4,4,4,2,3,2,1
"1816",0,1,0,1,1,1,1,0,1,1,3,4,4,3,4,4,3,3,1,1
"1817",1,0,1,1,0,1,1,1,0,0,4,4,4,4,4,4,3,4,1,3
"1818",0,0,0,0,0,1,1,1,0,0,3,4,2,2,3,4,4,4,3,4
"1819",1,1,1,1,1,1,1,1,0,1,3,4,4,4,4,4,4,4,2,4
"1820",1,0,1,1,1,0,1,0,0,1,4,4,4,2,3,4,3,2,4,3
"1821",0,1,1,0,1,1,1,0,0,0,3,2,4,4,4,4,2,2,4,2
"1822",1,0,1,1,1,0,0,1,0,1,4,4,4,2,4,4,3,4,3,2
"1823",0,0,1,0,1,1,1,0,0,0,4,4,4,4,4,3,3,0,2,2
"1824",1,0,0,0,1,1,1,1,0,1,4,4,4,1,4,4,4,0,1,0
"1825",0,0,0,0,1,1,1,0,0,1,3,1,4,3,3,2,4,2,2,2
"1826",0,0,0,1,0,0,1,0,0,1,3,2,2,3,3,2,0,4,1,1
"1827",1,0,1,1,0,1,1,1,1,1,4,4,4,2,4,4,4,4,4,2
"1828",0,0,1,0,0,1,1,0,0,1,2,2,4,3,1,4,2,1,2,0
"1829",1,0,1,1,1,1,1,1,0,0,3,4,4,4,4,2,3,4,3,4
"1830",0,0,0,1,0,1,1,1,0,0,1,3,4,1,2,3,2,1,2,2
"1831",1,0,1,1,1,1,1,1,0,1,2,4,4,3,4,4,4,4,4,4
"1832",0,0,0,0,0,1,1,0,0,1,3,4,4,3,3,2,3,1,2,3
"1833",0,0,0,0,1,0,1,0,0,0,1,2,2,2,1,1,3,1,1,3
"1834",1,0,1,1,0,1,1,1,0,1,3,3,4,3,4,2,3,2,1,2
"1835",0,0,0,0,1,1,1,1,0,0,3,1,4,3,3,4,3,3,3,2
"1836",0,0,1,1,0,1,1,1,0,1,4,4,4,3,4,4,4,3,1,3
"1837",0,0,1,1,1,1,1,0,0,0,3,4,4,4,3,2,3,3,1,3
"1838",0,0,0,0,0,1,0,0,0,1,1,2,2,1,1,2,1,3,3,1
"1839",0,0,1,0,0,1,1,1,1,1,3,2,2,4,4,2,2,3,2,4
"1840",0,0,1,0,1,0,1,0,1,0,1,2,4,3,3,4,2,4,3,4
"1841",0,0,1,1,0,1,1,1,0,1,1,4,4,4,4,3,4,4,4,4
"1842",1,0,0,0,1,1,1,0,0,1,4,4,4,3,4,2,2,2,4,1
"1843",0,0,0,1,0,1,1,1,0,1,1,4,4,4,4,4,2,3,2,3
"1844",0,0,0,0,1,1,1,0,0,1,4,2,4,4,4,4,3,4,1,2
"1845",0,0,0,0,0,0,0,0,1,0,4,2,2,2,4,2,1,1,3,2
"1846",0,0,0,0,0,0,0,0,0,0,2,3,2,2,1,1,2,2,2,1
"1847",0,0,0,0,0,1,1,1,0,1,4,1,3,4,3,3,3,2,2,4
"1848",1,0,1,0,1,1,1,0,0,1,4,4,4,4,4,4,4,4,0,4
"1849",0,1,1,0,0,1,1,0,0,0,4,4,4,4,4,4,2,4,4,4
"1850",0,0,0,1,1,0,1,0,0,0,1,2,2,2,3,3,3,2,3,3
"1851",1,0,0,0,0,0,1,0,0,1,4,2,4,4,4,4,3,4,4,0
"1852",1,0,0,0,1,1,1,0,0,1,2,4,4,3,4,2,2,4,2,3
"1853",0,0,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,2,3,4
"1854",1,0,0,0,1,1,1,0,0,1,3,3,4,3,4,1,2,2,1,2
"1855",0,0,1,0,1,1,1,1,0,0,3,4,2,1,3,3,2,2,1,0
"1856",0,0,1,0,1,1,1,0,0,0,3,2,4,3,4,1,3,4,2,3
"1857",0,0,0,0,1,1,1,0,0,0,3,4,4,3,4,4,3,2,4,1
"1858",0,0,0,0,0,0,0,1,1,0,3,2,2,2,1,3,3,0,3,2
"1859",0,0,0,1,1,1,1,0,0,0,4,2,4,2,3,4,3,3,3,0
"1860",0,0,0,0,0,0,0,0,0,0,3,4,2,2,3,2,2,1,2,3
"1861",0,0,0,1,1,1,1,0,0,1,3,4,2,2,3,3,3,2,3,2
"1862",0,0,0,0,0,0,0,0,0,0,1,2,4,0,3,1,2,2,2,1
"1863",1,0,1,0,1,0,1,0,0,1,3,4,4,3,3,4,2,4,3,4
"1864",1,0,0,1,1,1,1,0,1,0,1,2,4,1,4,3,2,4,0,1
"1865",0,0,1,1,1,1,1,1,0,1,3,4,4,3,4,4,4,4,3,2
"1866",0,0,1,1,0,1,0,1,0,1,4,4,4,3,4,2,1,4,4,3
"1867",0,0,1,0,1,1,1,1,0,1,3,4,4,2,1,2,3,1,2,3
"1868",0,0,0,1,1,0,1,0,0,1,1,4,2,3,3,4,4,3,1,2
"1869",0,0,0,1,0,0,1,0,1,0,3,4,4,3,4,3,2,1,4,3
"1870",0,0,0,0,0,1,1,1,0,1,3,4,2,2,3,4,3,4,4,3
"1871",0,0,1,0,0,0,0,1,0,0,3,4,2,3,1,1,2,2,1,1
"1872",0,0,0,1,1,0,0,0,0,1,3,4,2,4,3,1,2,0,2,1
"1873",0,0,1,1,1,1,1,1,0,0,3,4,4,4,1,3,3,3,1,2
"1874",0,0,0,1,0,1,1,1,0,0,1,4,4,2,1,4,4,2,1,1
"1875",0,0,1,1,0,1,1,1,1,1,1,4,4,2,3,4,3,3,1,1
"1876",1,0,1,0,1,1,1,1,0,1,3,1,4,3,4,4,4,3,3,4
"1877",0,0,1,1,1,0,1,0,1,1,2,2,4,4,4,2,2,2,4,4
"1878",0,0,0,0,0,0,1,0,1,1,3,2,2,2,3,2,2,1,3,2
"1879",0,0,0,0,0,0,1,0,1,0,1,2,2,3,1,1,2,3,1,1
"1880",0,0,0,0,0,0,1,0,1,0,1,4,4,3,2,3,3,0,3,0
"1881",0,0,0,0,0,0,0,0,0,0,3,2,2,2,3,1,3,1,1,3
"1882",0,0,0,0,0,1,1,1,0,1,3,2,4,3,1,2,2,1,3,0
"1883",1,0,0,0,0,1,1,0,0,0,4,1,4,3,2,4,3,3,4,4
"1884",0,0,1,1,1,1,1,1,0,0,4,4,4,3,4,4,3,4,4,4
"1885",1,0,0,0,0,1,0,0,0,0,4,2,4,4,4,4,3,4,4,4
"1886",0,0,0,0,0,1,1,0,0,1,3,4,4,3,3,2,4,4,3,0
"1887",1,1,0,1,0,1,1,0,0,1,3,4,4,2,1,4,2,4,2,3
"1888",1,0,0,0,1,0,1,1,1,1,1,2,4,4,3,2,2,4,2,1
"1889",0,0,0,0,1,1,0,0,0,0,1,2,4,4,4,1,4,3,1,2
"1890",0,0,0,0,0,0,0,0,0,0,3,2,4,2,1,2,4,2,3,3
"1891",1,0,0,1,1,1,0,0,0,0,3,4,4,3,4,2,3,0,3,1
"1892",1,1,1,0,1,1,1,1,0,1,4,4,4,4,3,2,3,4,4,4
"1893",1,1,1,1,1,1,1,1,0,1,4,4,4,4,4,4,4,4,1,3
"1894",0,0,0,1,1,1,1,1,1,1,3,4,4,3,1,4,4,3,1,2
"1895",0,0,1,1,0,1,0,1,0,1,4,4,2,4,4,4,2,1,2,1
"1896",0,1,0,0,1,0,0,1,0,0,1,4,2,2,3,3,2,1,1,0
"1897",1,0,1,1,1,1,1,1,0,1,1,4,4,4,3,4,4,4,4,3
"1898",1,0,1,1,1,1,1,0,1,0,3,4,4,2,3,2,4,4,3,3
"1899",0,0,0,0,0,0,0,0,0,0,1,4,2,2,1,2,3,0,3,3
"1900",0,0,0,0,1,0,0,0,0,0,1,4,2,2,1,2,2,1,0,4
"1901",1,0,0,1,0,1,1,1,0,0,3,1,4,4,3,4,3,4,3,2
"1902",1,0,1,1,1,1,1,0,1,1,3,4,4,4,3,2,4,4,0,4
"1903",1,0,0,0,1,1,0,0,0,1,3,4,4,4,3,4,2,3,4,3
"1904",0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,4,2,3,1,3
"1905",0,0,1,0,0,0,1,0,0,0,3,2,2,0,3,2,2,1,2,3
"1906",1,0,0,0,0,0,1,1,1,0,2,2,2,1,4,2,1,3,1,3
"1907",0,0,0,0,1,1,1,1,0,0,3,4,4,3,3,3,3,3,4,1
"1908",1,0,0,0,0,1,1,1,0,1,1,2,4,4,4,4,4,4,4,2
"1909",0,0,0,0,0,1,1,1,0,1,4,4,4,3,4,3,3,2,2,1
"1910",0,1,0,1,0,1,1,1,0,0,3,4,4,4,4,4,3,4,1,3
"1911",0,0,0,1,1,1,1,1,0,1,3,4,4,4,3,4,4,4,3,2
"1912",0,0,0,1,1,1,0,0,0,0,3,2,2,3,3,2,3,1,2,2
"1913",0,0,0,0,0,1,1,0,0,0,3,2,2,3,4,1,3,1,1,4
"1914",1,0,1,0,0,0,1,1,0,1,4,2,4,4,4,4,4,4,2,4
"1915",0,0,0,1,1,0,0,0,0,0,1,4,4,2,1,4,3,3,1,2
"1916",0,0,0,1,1,1,1,1,0,1,4,4,4,4,4,2,4,4,2,3
